compound_id,endpoint,observed,calibrated_prediction,fold,scaffold_id
OCNT-2317489,CYP2D6,4.119364112,4.6223914445442915,4,MURCKO::O=C(NCc1ccc(OCC2CC2)nc1)NC1CC2CCC1C2
OCNT-2317493,CYP2D6,5.027558338,4.843093148411551,1,MURCKO::c1ccc2c(c1)CN(Cc1cn(Cc3ccon3)nn1)C2
OCNT-2317505,CYP2D6,5.375135187,4.679704605748384,0,MURCKO::O=C(NCc1ccccc1)c1ccc2cncn2c1
OCNT-2317506,CYP2D6,5.75815843,4.571595079350823,1,MURCKO::c1cnc(-n2cccn2)c(CNC2CCOC2)c1
OCNT-2317510,CYP2D6,5.239596772,4.790271372788926,4,MURCKO::O=C(Nc1ccccc1)N1CC(C2CCC2)C1
OCNT-2317519,CYP2D6,5.454500075,4.622682236186982,2,MURCKO::c1cc(-c2noc(CNc3ncnc4sccc34)n2)ccn1
OCNT-2317520,CYP2D6,4.425597778,4.8228016319430225,4,MURCKO::O=C(NC1CCN(c2cccnn2)CC1)N1CCc2ccccc2C1
OCNT-2317521,CYP2D6,4.63078723,4.394014189050667,2,MURCKO::O=C(Cn1cc(Cc2ccccc2)nn1)NC1CCCCC1
OCNT-2317535,CYP2D6,4.828179105,4.814519435043451,3,MURCKO::O=C(NCCc1ccccc1)C12CNCC1CCOC2
OCNT-2317536,CYP2D6,4.750324003,4.754301305665265,2,MURCKO::O=C(c1csc(-c2cn[nH]c2)n1)N1CCCc2ccccc21
OCNT-2317551,CYP2D6,6.245797693,4.849452089545236,2,MURCKO::O=C(C1CCCCN1)N1CCN(c2cccc3cnccc23)CC1
OCNT-2317552,CYP2D6,4.410375493,5.101337010668095,1,MURCKO::O=C(NCC(Cc1ccccc1)Cc1ccccc1)N1CCCCC1
OCNT-2317570,CYP2D6,4.489519002,4.634996167710111,0,MURCKO::O=C(CCc1ccccc1)N1CCCC(c2ncc[nH]2)C1
OCNT-2317579,CYP2D6,4.343583405,4.924059113458389,4,MURCKO::c1cc(-c2noc(CCC3CCCC3)n2)ccn1
OCNT-2317589,CYP2D6,4.436259062,4.612053124550549,4,MURCKO::O=C(NCC1CCOc2ccccc21)N1CCOC(c2ccccc2)C1
OCNT-2317592,CYP2D6,2.267230695,4.715158049239678,3,MURCKO::c1csc(C2CCNCC2)n1
OCNT-2317599,CYP2D6,6.116139112,4.711001650847093,4,MURCKO::c1ccc(CCNCc2n[nH]c3ccccc23)cc1
OCNT-2317600,CYP2D6,4.096403018,4.671328213342702,3,MURCKO::O=C(Nc1ccccc1)NC1CCCN(c2ccccc2)C1
OCNT-2317602,CYP2D6,4.527259615,4.660598908172087,3,MURCKO::O=C(Nc1cccc(CC(=O)N2CCNCC2)c1)c1cc(C2CC2)[nH]n1
OCNT-2317611,CYP2D6,5.277009927,4.626774291087866,4,MURCKO::O=C(CN1CC2CN3CCCCC3C2C1)NCc1ccccc1
OCNT-2317626,CYP2D6,4.373530345,4.758840099806432,2,MURCKO::O=C(CC1(N2CCOCC2)CCCC1)NCc1ccc2c(c1)OCCO2
OCNT-2317634,CYP2D6,4.75301901,4.804652198618946,2,MURCKO::O=C(C1CCN(c2cnccn2)CC1)N1CCCC1Cc1ccccc1
OCNT-2317648,CYP2D6,4.697481608,5.035395729016458,4,MURCKO::O=C(NC1CCCC(C2CC2)C1)NC(Cc1ccccc1)c1ncco1
OCNT-2317650,CYP2D6,5.188684513,4.7960702831169595,3,MURCKO::O=C(NCC1CCCN(Cc2cccs2)C1)NCC1CCC2(CCCC2)O1
OCNT-2317654,CYP2D6,4.471142268,4.794568233994777,3,MURCKO::c1ccc(CCN2CCC(Cc3ccccc3)CC2)cc1
OCNT-2317662,CYP2D6,5.27955207,4.631743325485537,2,MURCKO::O=C(NCc1ccccc1)N1CCCC2(CCCC2)CC1
OCNT-2317667,CYP2D6,4.08540226,4.697122494398792,0,MURCKO::O=C(C1CCc2cn[nH]c2C1)N1CCN(c2cccnc2)CC1
OCNT-2317673,CYP2D6,4.336998753,4.667396074517619,0,MURCKO::c1ccc(OCC2CCCN2c2nccc3nccnc23)cc1
OCNT-2317689,CYP2D6,7.022912185,4.802304449284478,1,MURCKO::O=C(CCc1c[nH]cn1)N1CCC(c2c[nH]c3ccccc23)CC1
OCNT-2317693,CYP2D6,4.45086792,4.672495681956543,4,MURCKO::O=C(CCc1cn[nH]c1)N1CCN(C(=O)Cc2c[nH]c3ccccc23)CC1
OCNT-2317695,CYP2D6,5.240445258,4.752322047516044,2,MURCKO::c1cn(-c2ccc(CNCc3c[nH]cn3)cc2)cn1
OCNT-2317700,CYP2D6,4.27219851,4.933359831750549,4,MURCKO::O=C(NCC1(c2ccccc2)CCCC1)NC1CCc2[nH]ncc2C1
OCNT-2317709,CYP2D6,4.230721595,4.47751549826099,2,MURCKO::c1cncc(-c2nnc(N3CCNCC3)[nH]2)c1
OCNT-2317724,CYP2D6,5.101080647,4.958013964437951,1,MURCKO::O=C(NCc1ccc(-n2ccnc2)nc1)c1ccn(C2CCCC2)n1
OCNT-2317729,CYP2D6,5.003302423,4.810370574730317,2,MURCKO::O=C(Cc1noc(C23CCC2CNC3)n1)NCc1ccccc1
OCNT-2317738,CYP2D6,5.622023915,4.8749228164380805,0,MURCKO::c1ccc(C2(CNC(c3cccnc3)c3ncc[nH]3)CCOCC2)cc1
OCNT-2317740,CYP2D6,5.572677387,4.831627897459359,3,MURCKO::c1ccc(-c2nc(CCNCc3ccc4c(c3)OCCO4)co2)cc1
OCNT-2317761,CYP2D6,4.26816038,4.657471374841365,4,MURCKO::O=C(Nc1cccc(-c2cn[nH]c2)c1)c1cnc2cn[nH]c2c1
OCNT-2317763,CYP2D6,7.467447948,4.324566407549845,0,MURCKO::c1ccc(CCNC2CCOc3ccccc32)cc1
OCNT-2317790,CYP2D6,6.900962065,4.81238721786012,2,MURCKO::O=C(NC1CCN(CC2CCOC2)CC1)c1ccc[nH]1
OCNT-2317809,CYP2D6,4.088904775,4.655723998360473,1,MURCKO::O=S1(=O)CCC2(CCCN(Cc3cnc(-c4ccccc4)o3)C2)C1
OCNT-2317811,CYP2D6,5.104487567,4.504726271085892,4,MURCKO::c1ccc2c(c1)CCN(Cc1cc[nH]n1)C2
OCNT-2317813,CYP2D6,5.059765247,4.587934902886857,4,MURCKO::c1nc(NCC2CCCCC2)c2ccsc2n1
OCNT-2317818,CYP2D6,4.55371775,4.931582552465116,3,MURCKO::O=C(NCc1ccccc1)N1CCC(n2ccnc2)CC1
OCNT-2317832,CYP2D6,4.37778035,4.9106959016151475,1,MURCKO::O=C(c1coc2ccccc12)N1CCC(Cc2nc3ccccc3[nH]2)CC1
OCNT-2317840,CYP2D6,3.516761372,4.625595064838788,0,MURCKO::O=C(C1CCN(CCc2ccc3ccccc3c2)C1)N1CCOCC1
OCNT-2317842,CYP2D6,4.761829375,4.665565336214767,2,MURCKO::c1ccc(C2CCCN2Cc2cnn[nH]2)cc1
OCNT-2317846,CYP2D6,5.36431472,4.823168559717557,4,MURCKO::O=C(NCc1ccncc1)Nc1ccncc1
OCNT-2317874,CYP2D6,4.366310592,4.500367579976442,0,MURCKO::O=C(Nc1ccc2ncsc2c1)C1CCCN1
OCNT-2317890,CYP2D6,6.18287847,5.183922853927353,4,MURCKO::c1ccc(Cn2nncc2CN2CCC(C3CC3)CC2)cc1
OCNT-2317895,CYP2D6,4.929156447,4.729691853942226,0,MURCKO::O=C(NCc1ncc[nH]1)NCC1(N2CCOCC2)CCCCC1
OCNT-2317896,CYP2D6,2.286661473,4.856391755209902,0,MURCKO::O=C(NC1COc2ccccc21)c1cc[nH]c1
OCNT-2317901,CYP2D6,4.989080673,4.831956091549754,1,MURCKO::O=C(NCc1ccc2occc2c1)NC1CCCc2cn(C3CCCC3)nc21
OCNT-2317904,CYP2D6,4.149180493,4.451186911460384,4,MURCKO::O=C(NC1CCN(c2ccccc2)C1)c1ccc2nnnn2c1
OCNT-2317909,CYP2D6,4.350945065,4.527977825743417,1,MURCKO::c1ccc(CCNc2ccnc3ncnn23)cc1
OCNT-2317923,CYP2D6,4.480360058,5.019729895381801,0,MURCKO::O=C(NCc1cccc(-c2cccnc2)c1)c1ccn[nH]1
OCNT-2317940,CYP2D6,4.229076645,4.99062378452084,2,MURCKO::O=c1c2cn[nH]c2ncn1CC1CCC(c2ccccc2)CC1
OCNT-2317957,CYP2D6,4.644202297,4.704035339561606,2,MURCKO::O=C(C1CCNCC1)N1CCc2ccccc21
OCNT-2317970,CYP2D6,4.53366045,4.485883563467322,4,MURCKO::O=C(CCCc1ccccc1)N1CCOCC1
OCNT-2317981,CYP2D6,4.251472673,4.5290297509014685,1,MURCKO::O=C1C(N2CCCCC2)CCN1c1cccs1
OCNT-2317996,CYP2D6,4.704399292,4.904120114695598,1,MURCKO::c1ccc(NCc2ccnc3c2CCCC3)cc1
OCNT-2318002,CYP2D6,2.38676796,4.838627234280385,1,MURCKO::c1ccc(Cc2nccc(N3CCN(c4ccccc4)CC3)n2)cc1
OCNT-2318019,CYP2D6,4.615615108,4.661750167110011,0,MURCKO::c1ccc(CCNCc2cccc3[nH]ccc23)cc1
OCNT-2318020,CYP2D6,4.412228638,4.516741398089017,1,MURCKO::O=C(NCc1ccc2c(c1)OCO2)NCc1nnc2n1CCCCC2
OCNT-2318022,CYP2D6,4.52967986,4.677610979937997,3,MURCKO::O=C(NCc1ccccc1)NC1CCCN(c2ccccc2)C1
OCNT-2318024,CYP2D6,4.514269055,4.60304737157845,4,MURCKO::O=C(NCC1CCOc2ccccc21)N1CCOc2ccccc2C1
OCNT-2318042,CYP2D6,5.214272323,4.693806436253994,0,MURCKO::c1ccc(OC2CCN(CCN3CCOCC3)CC2)nc1
OCNT-2318057,CYP2D6,4.344043137,4.778616560193406,1,MURCKO::O=C(CCc1c[nH]nn1)Nc1ccc(N2CCCCC2)nc1
OCNT-2318067,CYP2D6,5.182555277,4.702944808626075,3,MURCKO::c1ccc(CNC2CCC23CCC3)cc1
OCNT-2318082,CYP2D6,5.032755748,4.608924812130515,0,MURCKO::c1ccc(CNc2nc3ccccc3[nH]2)nc1
OCNT-2318089,CYP2D6,6.78738531,4.482280141965376,4,MURCKO::c1ccc(-c2ccco2)cc1
OCNT-2318090,CYP2D6,5.957840628,4.833789070174607,2,MURCKO::c1ccc(-n2cc(CNCC3CC3)cn2)cc1
OCNT-2318091,CYP2D6,4.641711945,4.602126695907391,2,MURCKO::c1ccc2c(N3CCNCC3)ccnc2c1
OCNT-2318099,CYP2D6,5.48545835,4.491469888702563,4,MURCKO::c1ccc(-c2noc(CN3CCc4ccccc43)n2)cc1
OCNT-2318103,CYP2D6,5.1902151,4.545858920029328,4,MURCKO::c1cc(N2CCN(c3cnccn3)CC2)ncn1
OCNT-2318112,CYP2D6,4.492220057,5.04608188144163,1,MURCKO::c1cc(NCc2c[nH]cn2)cc(-c2nnnn2C2CC2)c1
OCNT-2318116,CYP2D6,4.89503489,4.716325677872169,0,MURCKO::c1cc(CNCC2CCC(c3nc(C4CC4)n[nH]3)O2)n(CC2CCC2)n1
OCNT-2318123,CYP2D6,4.29660807,4.959163115347879,4,MURCKO::O=C(NCc1cn[nH]c1)N1CCC(Oc2ccncc2)C1
OCNT-2318132,CYP2D6,5.95129644,5.366638452783079,4,MURCKO::c1ccc(CCNCc2ccccc2)cc1
OCNT-2318133,CYP2D6,5.552233995,4.545863564666437,1,MURCKO::c1ccc2c(N3CCCNCC3)nc(-c3ccncc3)nc2c1
OCNT-2318150,CYP2D6,6.156803655,4.763950777045156,4,MURCKO::O=C(Nc1ccc2cc[nH]c2c1)N1CCc2ccccc2C1
OCNT-2318152,CYP2D6,4.649858287,4.605459395260491,2,MURCKO::O=C(Cc1csc(NC(=O)c2ccco2)n1)Nc1ccccc1
OCNT-2318156,CYP2D6,4.699939722,4.84555463667472,3,MURCKO::O=C(NCC1(c2ccccn2)CCC1)c1cccc(-c2ncon2)c1
OCNT-2318165,CYP2D6,5.170745015,4.854829302505943,3,MURCKO::O=C(NCCc1c[nH]c2ccccc12)C1COc2ccccc21
OCNT-2318171,CYP2D6,4.40038701,4.5409648509836416,0,MURCKO::O=C(Cc1cn2ccccc2n1)NC1CCCOc2ccccc21
OCNT-2318184,CYP2D6,5.275216935,4.850191133864952,1,MURCKO::O=C(NCc1cccnc1)c1cccc(NS(=O)(=O)c2ccccc2)c1
OCNT-2318193,CYP2D6,6.347127233,5.001909873061566,4,MURCKO::O=S(=O)(c1cc2ccccc2o1)N1CCNCC1c1ccccc1
OCNT-2318205,CYP2D6,4.53371729,4.579182691800501,1,MURCKO::O=C(Nc1ccccc1)N1CCC1c1ccccc1
OCNT-2318213,CYP2D6,4.4757793,4.720415637042604,3,MURCKO::O=C(NCc1ccc(-n2cccn2)cc1)C1CC12CCOCC2
OCNT-2318216,CYP2D6,4.477070882,4.657558678520356,4,MURCKO::O=C(NC1CCc2cn[nH]c2C1)c1cc2ccccc2s1
OCNT-2318220,CYP2D6,2.41859686,4.822139194480105,3,MURCKO::O=S(=O)(c1ccccc1NC1CCC1C1CC1)N1CCCCC1
OCNT-2318230,CYP2D6,4.826443865,4.870827154886111,0,MURCKO::c1ccc(C2CC2c2nc(Cn3cncn3)no2)cc1
OCNT-2318232,CYP2D6,4.343805592,4.732998140788528,4,MURCKO::c1cc(NCc2c[nH]nn2)cc(-c2ncc[nH]2)c1
OCNT-2318260,CYP2D6,2.638721835,4.571935098098238,1,MURCKO::O=C(NCc1ccccc1)c1ncsc1Nc1ccccc1
OCNT-2318272,CYP2D6,4.526393937,4.707632839058229,4,MURCKO::O=C(Nc1ccc(Oc2ccccc2)cc1)C1CCNC1
OCNT-2318277,CYP2D6,5.56457544,4.536516647645834,3,MURCKO::c1ccc(-n2cc(CNCC3CCCN3)cn2)nc1
OCNT-2318281,CYP2D6,5.653717428,4.840966792918337,3,MURCKO::c1ccc(CCc2nc(-c3ccncc3)no2)cc1
OCNT-2318286,CYP2D6,4.85251494,4.658501482281862,2,MURCKO::O=C(c1ccc(-c2nnn[nH]2)cn1)N1CCCC(c2ccccc2)CC1
OCNT-2318287,CYP2D6,5.79704726,4.9310880598902775,2,MURCKO::c1ccc(CNCc2cn(-c3ccccc3)nn2)cc1
OCNT-2318290,CYP2D6,4.380346848,4.8085088220373535,0,MURCKO::O=C(NC1CCOC2(CCOCC2)C1)N1CCC(Oc2ccncc2)CC1
OCNT-2318299,CYP2D6,4.393742115,5.074489546510954,3,MURCKO::O=C(NC1CCc2[nH]cnc2C1)c1c[nH]nc1-c1ccccc1
OCNT-2318306,CYP2D6,5.063962137,4.90707631630388,2,MURCKO::O=C(Nc1ccc(Cc2ccncc2)cc1)c1ccno1
OCNT-2318312,CYP2D6,5.188969777,4.7930089789163635,3,MURCKO::c1ccc2oc(-c3cc[nH]n3)cc2c1
OCNT-2318326,CYP2D6,2.763881913,4.565103591458836,3,MURCKO::c1ccc2c(Cc3nc(N4CCNCC4)no3)cccc2c1
OCNT-2318328,CYP2D6,4.619061425,4.847314901479076,1,MURCKO::O=C(CSc1n[nH]c(-c2cccnc2)n1)Nc1ccc(Oc2ccccc2)cc1
OCNT-2318329,CYP2D6,4.648029975,4.82971182138416,3,MURCKO::O=C(CCN1CCOCC1)Nc1cccc(CNCc2c[nH]nc2-c2ccc3c(c2)OCO3)c1
OCNT-2318330,CYP2D6,4.07487932,4.814731744130976,4,MURCKO::O=S(=O)(NCc1cc(-c2ccccc2)on1)c1ccoc1
OCNT-2318340,CYP2D6,5.032280945,5.008502357042919,1,MURCKO::O=C(NCc1ccc(-n2ccnc2)cc1)c1ccccc1
OCNT-2318342,CYP2D6,6.229640715,4.891569369690194,2,MURCKO::O=C(Nc1cccc(Cn2ccnc2)c1)c1cc(-c2ccoc2)nc2oncc12
OCNT-2318348,CYP2D6,5.444176615,4.553758236362148,3,MURCKO::O=S(=O)(c1cc2ccccc2s1)N1CCNCC1
OCNT-2318359,CYP2D6,5.373045545,4.918419712722708,0,MURCKO::O=C(Cc1ccccc1)NC(CN1CCCC1)c1ccccc1
OCNT-2318363,CYP2D6,5.802214647,5.231770467863623,4,MURCKO::O=C(OCc1ccccc1)c1ccc2cncn2c1
OCNT-2318369,CYP2D6,5.32092254,5.046452664263862,4,MURCKO::O=C(Cc1c[nH]c2cnccc12)NCCCN1CCc2ccccc2C1
OCNT-2318390,CYP2D6,4.62512744,4.750851607931311,1,MURCKO::O=C(Nc1ccns1)N1CCc2[nH]c(C3CC3)nc2C1
OCNT-2318391,CYP2D6,5.495682998,5.0730436950199085,2,MURCKO::c1coc(CN2CCC(NC3CCC(Cn4ccnc4)C3)CC2)c1
OCNT-2318397,CYP2D6,4.432727115,4.785764398574914,0,MURCKO::O=C(c1ccncn1)N1CCN(c2ccncc2)CC1
OCNT-2318399,CYP2D6,4.616928888,5.046665559379996,1,MURCKO::O=C(Nc1ccncc1)c1cccc(NS(=O)(=O)c2ccccc2)c1
OCNT-2318401,CYP2D6,4.456975518,4.324544396573975,4,MURCKO::O=C(Cn1ncc2cccnc21)N1CCCn2nncc2C1
OCNT-2318404,CYP2D6,5.268095713,4.870092672309585,4,MURCKO::O=C(NC1(CNC(=O)C2CCOC2)CCCC1)c1cc2ccccc2o1
OCNT-2318405,CYP2D6,6.64007608,5.259325040847097,3,MURCKO::c1ccc(CNC2CCOc3ccccc32)cc1
OCNT-2318428,CYP2D6,4.248291597,4.475538653992769,1,MURCKO::O=C(Cc1ccccc1)N1CC=C(c2cccs2)CC1
OCNT-2318429,CYP2D6,4.993855365,5.197283425396135,3,MURCKO::O=C(Nc1ccccc1)NC1C2Cc3ccccc3C21
OCNT-2318445,CYP2D6,5.07129447,4.681521316642468,3,MURCKO::c1ccc2c(c1)NCC21CCNCC1
OCNT-2318446,CYP2D6,4.929664808,4.809506307631418,0,MURCKO::O=C(NC1CCC(Cn2ccnc2)C1)c1cnc2[nH]ccc2c1
OCNT-2318453,CYP2D6,2.085073915,4.595680051291788,4,MURCKO::O=C(NCc1ccccc1)c1c[nH]c2ccccc2c1=O
OCNT-2318479,CYP2D6,4.349825218,4.7601834803802205,3,MURCKO::c1ccc(-n2nc(Cn3cncn3)nc2C2CCCC2)cc1
OCNT-2318486,CYP2D6,2.121980253,5.107945721597591,2,MURCKO::O=C(Cc1ccccc1)Nc1cccc(C(=O)NCc2ccc[nH]2)c1
OCNT-2318494,CYP2D6,5.487999562,4.850208699409098,1,MURCKO::O=C(Nc1ccc2ncccc2c1)c1ccccc1
OCNT-2318495,CYP2D6,5.43523152,4.698804738196675,0,MURCKO::c1ccc(-c2n[nH]cc2CN2CCC2c2ccccc2)cc1
OCNT-2318499,CYP2D6,5.247872538,4.661509781095555,2,MURCKO::c1ccc(CNCC2CC2c2ccccc2)cc1
OCNT-2318507,CYP2D6,4.677536995,4.541302294724188,1,MURCKO::c1ccc(-n2ccc(CN3CCCC3)n2)cc1
OCNT-2318516,CYP2D6,5.221734087,4.869198750455438,2,MURCKO::O=C(Nc1ncc(Cc2ccccc2)s1)C1CCCc2[nH]cnc21
OCNT-2318523,CYP2D6,4.555777323,4.815396802146166,1,MURCKO::O=C(C1CNCCO1)N(Cc1ccccc1)C1CC1
OCNT-2318531,CYP2D6,4.88223822,4.901120946119182,2,MURCKO::O=c1nc(NC2CCc3ccccc32)[nH]c2[nH]ncc12
OCNT-2318536,CYP2D6,4.554201895,4.7543956564703045,0,MURCKO::O=C(NCc1ccccc1)C1CC1c1cccs1
OCNT-2318541,CYP2D6,2.297016283,4.711461789658211,2,MURCKO::O=C(NCc1nc2ccccc2o1)c1cc(C2CC2)nc2onc(-c3ccccc3)c12
OCNT-2318543,CYP2D6,4.57706767,4.735476455051683,4,MURCKO::O=C(NC1COc2ccccc21)N1CCc2c(ncn2-c2ccccc2)C1
OCNT-2318555,CYP2D6,4.296957078,4.735547357750517,4,MURCKO::O=S(=O)(Nc1ccccn1)c1ccnn1C1CCC1
OCNT-2318566,CYP2D6,4.357622783,4.6371530402644705,0,MURCKO::O=C(Cc1ccccn1)Nc1n[nH]cc1C1CC1
OCNT-2318569,CYP2D6,4.918849257,5.248692877692944,2,MURCKO::c1cncc(C2CCCN2c2nc(-c3ccncc3)nc3ccccc23)c1
OCNT-2318570,CYP2D6,4.444506247,4.758725172444266,4,MURCKO::c1ccc2c(C3CN(Cc4ccn[nH]4)C3)cccc2c1
OCNT-2318576,CYP2D6,5.172627055,4.7819785800375065,3,MURCKO::O=C(NCc1ccccc1)NCC1CCN(CCc2ccccc2)CC1
OCNT-2318584,CYP2D6,5.530706992,4.815733745841241,2,MURCKO::O=S(=O)(CCC1CCCO1)NCC(c1ccccc1)N1CCCC1
OCNT-2318585,CYP2D6,6.873033087,5.156071083419521,0,MURCKO::c1cc(NCc2cccc3ccccc23)cc(-n2cnnn2)c1
OCNT-2318618,CYP2D6,4.454990203,4.632525736344876,4,MURCKO::c1ccc2c(c1)CCN(c1nnc(-c3ccnc4[nH]cnc34)[nH]1)C2
OCNT-2318623,CYP2D6,4.703375953,4.581978655543144,0,MURCKO::c1csc(C2c3ccccc3CCN2Cc2cnc(C3CC3)o2)c1
OCNT-2318634,CYP2D6,5.144033692,4.713562936469797,3,MURCKO::c1ccc2nc(-c3ccncc3)ncc2c1
OCNT-2318636,CYP2D6,4.25015913,4.801202415208118,3,MURCKO::O=C(NCCn1ccnc1)c1ccc(-c2ccccc2)cc1
OCNT-2318651,CYP2D6,4.333920348,4.667997574370878,4,MURCKO::O=C(c1cccc(-c2ccccc2)c1)N1CCN(c2nccn3cnnc23)CC1
OCNT-2318658,CYP2D6,4.567117235,4.819249129176395,4,MURCKO::c1ccc(-n2cc(COc3ccc4c(c3)CNC4)nn2)cc1
OCNT-2318671,CYP2D6,6.89726412,4.853253920708042,3,MURCKO::O=C(Nc1n[nH]c2ccccc12)c1ccc(Cn2ccnc2)cc1
OCNT-2318673,CYP2D6,4.2930771,4.798357073349244,2,MURCKO::O=C(Nc1ccc(Oc2ncncc2-c2ccccc2)cc1)c1ccccc1
OCNT-2318675,CYP2D6,4.361894418,4.44803233878571,2,MURCKO::O=C1CCC(N2Cc3c(cccc3-n3cc(-c4nc5ccccc5[nH]4)nn3)C2=O)C(=O)N1
OCNT-2318678,CYP2D6,4.28792074,5.007344653240152,4,MURCKO::c1ccc2c(c1)CCC2NCc1c[nH]nc1C1CC1
OCNT-2318684,CYP2D6,6.15888673,5.30686015059495,1,MURCKO::c1cn(-c2ccc(CNCc3cn4c(n3)CCCCC4)cc2)cn1
OCNT-2328318,CYP2D6,4.439202423,5.335749502794016,4,MURCKO::c1ccc2c(c1)CCCC2C1=NCCN1
OCNT-2328323,CYP2D6,6.761317538,4.80597569369042,2,MURCKO::c1ccccc1
OCNT-2328329,CYP2D6,4.657537605,4.773681905010312,0,MURCKO::c1ccc2ncccc2c1
OCNT-2328331,CYP2D6,4.364339587,5.1280248894843155,2,MURCKO::c1ccc(NC2=NCCN2)cc1
OCNT-2328333,CYP2D6,5.245814187,4.6110826399480604,2,MURCKO::c1ccccc1
OCNT-2328337,CYP2D6,4.631229767,4.630849505708245,4,MURCKO::O=C1C=CC(=O)C=C1
OCNT-2328344,CYP2D6,4.784266435,5.123511988256996,2,MURCKO::c1ccccc1
OCNT-2328345,CYP2D6,5.174503572,5.206623122543475,4,MURCKO::c1ccc2c(c1)C1CCC2c2ccccc21
OCNT-2328368,CYP2D6,5.614934733,5.216396257408877,0,MURCKO::c1ccc(CNCCOc2ccccc2)cc1
OCNT-2328369,CYP2D6,4.112767365,4.535072819266487,0,MURCKO::c1ccc(Nc2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)cc1
OCNT-2328376,CYP2D6,4.523267142,4.852318764134022,2,MURCKO::c1ccccc1
OCNT-2328378,CYP2D6,4.67422722,4.687434739773984,3,MURCKO::c1ccc(C(c2ccccc2)N2CCNCC2)cc1
OCNT-2328381,CYP2D6,4.892280237,4.341906719217523,1,MURCKO::C1=CCCCC1
OCNT-2328382,CYP2D6,7.10658219,5.466436347993554,4,MURCKO::c1ccc(CNC2CCCCC2)cc1
OCNT-2328385,CYP2D6,4.998633875,4.412325676796893,2,MURCKO::c1ccccc1
OCNT-2328395,CYP2D6,4.590097275,4.569707146484129,2,MURCKO::c1ccccc1
OCNT-2328398,CYP2D6,4.462764952,4.492787787362635,2,MURCKO::c1ccccc1
OCNT-2328411,CYP2D6,4.356363405,4.558814124213415,0,MURCKO::O=C1COC(=O)N1
OCNT-2328418,CYP2D6,4.968844087,4.849447623133113,4,MURCKO::O=C(NCC1CCCCN1)c1ccccc1
OCNT-2328420,CYP2D6,5.669635833,5.25274829940171,0,MURCKO::c1ccc(Cc2c[nH]cn2)cc1
OCNT-2328421,CYP2D6,4.40668639,4.495320190632704,2,MURCKO::c1ccc(Oc2ccc(-c3nn(C4CCCNC4)c4ncncc34)cc2)cc1
OCNT-2328426,CYP2D6,6.08089726,5.370075949025042,2,MURCKO::c1ccc(C(CCCN2CCCCC2)c2ccccc2)cc1
OCNT-2328429,CYP2D6,4.802958643,4.904605381015989,4,MURCKO::C=C1c2ccccc2C=Cc2ccccc21
OCNT-2328441,CYP2D6,4.725397143,5.249072040922526,0,MURCKO::c1ccc(CC2=NCCN2)cc1
OCNT-2328446,CYP2D6,5.448363535,4.600420910798519,2,MURCKO::c1ccccc1
OCNT-2328447,CYP2D6,5.866875893,4.93454519366721,4,MURCKO::c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
OCNT-2328450,CYP2D6,4.634141485,4.795215994938255,0,MURCKO::C(=Cc1ccc2ccccc2[nH+]1)c1ccn(-c2ccccc2)c1
OCNT-2328456,CYP2D6,4.618383022,4.720421071643575,2,MURCKO::c1ccccc1
OCNT-2328469,CYP2D6,5.004075272,5.135909882844345,0,MURCKO::[N+]=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1
OCNT-2328472,CYP2D6,5.047745925,4.826305084651877,0,MURCKO::O=C(c1ccccc1)c1coc2ccccc12
OCNT-2328475,CYP2D6,4.46087779,4.547804288494271,3,MURCKO::O=c1ncccn1C1CCCO1
OCNT-2328485,CYP2D6,5.008327507,4.88909981789562,1,MURCKO::c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1
OCNT-2328488,CYP2D6,5.383769273,5.003999454894506,1,MURCKO::c1ccc(C(Cn2ccnc2)OCc2ccsc2)cc1
OCNT-2328499,CYP2D6,4.343276145,4.373103106545312,4,MURCKO::O=c1[nH]cnc2c1ncn2C1CCCO1
OCNT-2328509,CYP2D6,5.790099298,5.038846213197442,2,MURCKO::C1=NCC2c3ccccc3Cc3ccccc3N12
OCNT-2328518,CYP2D6,5.032902293,5.318880937542979,2,MURCKO::c1ccc(Cc2ccccc2)cc1
OCNT-2328527,CYP2D6,4.668834452,4.536502645946744,0,MURCKO::C1=NC=NCN1c1ccccc1
OCNT-2328533,CYP2D6,4.782759983,4.958362229635005,0,MURCKO::C(CN1CCCC1)=C(c1ccccc1)c1ccccn1
OCNT-2328534,CYP2D6,4.66182121,5.151287224783815,4,MURCKO::c1ccc(C2CNCc3ccccc32)cc1
OCNT-2328540,CYP2D6,5.251968837,5.275463774508987,3,MURCKO::c1ccc(CC2CCCCC2)cc1
OCNT-2328544,CYP2D6,5.19010723,4.883426978141486,2,MURCKO::c1ccc(Cc2ccccc2)cc1
OCNT-2328546,CYP2D6,5.606235452,4.832317088575606,1,MURCKO::c1ccc(OCCNCCCOc2cccc3[nH]c4ccccc4c23)cc1
OCNT-2328552,CYP2D6,7.061533755,5.0135547138254655,3,MURCKO::c1ccc2c(c1)Oc1ccccc1C1CNCC21
